,bikeid,mean_tripduration
8718,27994,872.5017921146954
851,15605,872.5174825174826
11219,30962,872.5255102040817
9782,29065,872.5359281437126
9845,29139,872.5425219941349
567,15254,872.5555555555555
4331,19863,872.5786163522013
11001,30732,872.5878787878788
5329,21219,872.5977011494252
327,14942,872.6173913043478
10574,30272,872.6481481481482
1831,16831,872.7051282051282
8161,27436,872.7283464566929
6853,25902,872.756906077348
11209,30952,872.7888888888889
2516,17655,872.7961165048544
13055,33081,872.7982062780269
8359,27635,872.8035190615835
9586,28868,872.8156028368794
2487,17622,872.8333333333334
278,14887,872.8418367346939
7093,26181,872.8527131782946
965,15753,872.863436123348
788,15526,872.869918699187
1189,16033,872.89898989899
12208,32201,872.90625
8775,28051,872.9351851851852
9499,28781,872.9629629629629
8034,27276,872.99375
8848,28124,873.0277777777778
7189,26397,873.0700280112045
3895,19331,873.076
8702,27978,873.0843989769821
4482,20062,873.1111111111111
361,14986,873.1138613861386
7867,27108,873.1142857142858
2556,17701,873.1197183098592
12432,32430,873.125
2572,17721,873.1267605633802
585,15277,873.1290322580645
12322,32320,873.1761363636364
3808,19229,873.1787439613527
8464,27740,873.182119205298
4354,19895,873.2010869565217
10403,30085,873.219512195122
3757,19157,873.281124497992
11613,31383,873.2916666666666
1789,16782,873.2982456140351
6140,25169,873.3197278911565
6711,25758,873.3276353276353
8197,27472,873.3878205128206
13010,33035,873.3892617449665
1998,17031,873.4193548387096
8546,27822,873.4262948207171
6811,25859,873.4401544401544
8277,27553,873.4444444444445
8953,28229,873.4672897196261
9871,29165,873.5176470588235
5269,21148,873.5323741007194
3072,18324,873.5370370370371
1383,16286,873.5442176870748
5816,24831,873.5714285714286
6015,25039,873.578231292517
8812,28088,873.5802919708029
5200,21065,873.6243386243386
384,15014,873.6262626262626
9397,28679,873.64
9848,29142,873.6449704142012
1018,15816,873.6487804878049
4662,20267,873.6511627906976
2866,18081,873.6608695652174
1934,16958,873.6612903225806
9186,28465,873.7857142857143
5581,21504,873.7918552036199
1375,16275,873.8079470198676
3079,18332,873.8188405797101
9321,28602,873.8491048593351
4275,19797,873.86
5723,21675,873.8802395209581
3713,19100,873.8814814814815
525,15197,873.9140625
9112,28391,873.9142857142857
777,15510,873.9158249158249
13074,33101,873.9181286549708
4438,20003,873.9261083743843
13381,33417,873.9470899470899
10231,29904,873.9805194805194
960,15747,874.0214592274679
3785,19199,874.0736196319018
3366,18682,874.1
7515,26749,874.1020408163265
8730,28006,874.1033519553073
2982,18215,874.1538461538462
299,14912,874.1560693641618
8760,28036,874.1865443425077
351,14973,874.2265625
2242,17325,874.2323943661971
9379,28660,874.294776119403
4359,19900,874.3068783068783
9846,29140,874.3157894736842
10217,29887,874.3463687150838
5010,20837,874.4007490636704
8503,27779,874.4401544401544
5447,21346,874.4444444444445
7680,26916,874.4713804713805
7615,26850,874.4892086330935
10341,30018,874.5096153846154
6466,25511,874.5226130653266
4971,20792,874.525
1274,16147,874.5265957446809
5958,24981,874.5275229357799
5150,21010,874.5592105263158
12915,32936,874.5785123966942
12326,32324,874.6410256410256
8356,27632,874.6835443037975
6840,25889,874.6963562753036
4723,20346,874.6981132075472
5637,21571,874.724358974359
12042,32030,874.7333333333333
6628,25674,874.7365269461078
3042,18288,874.7434210526316
884,15650,874.75
2626,17787,874.7540322580645
2903,18125,874.7820512820513
10269,29946,874.7832512315271
4880,20660,874.7967914438502
4492,20074,874.8104575163399
3156,18421,874.8255813953489
1919,16941,874.8425196850394
1036,15842,874.8636363636364
3450,18780,874.9090909090909
2370,17483,874.9107142857143
1814,16811,874.9251101321586
52,14591,874.9405405405405
2713,17898,874.950354609929
844,15598,874.9508196721312
13279,33311,874.9580838323353
5272,21152,874.9677419354839
835,15589,874.9896373056995
12783,32801,875.0208333333334
1534,16473,875.0403225806451
5106,20957,875.0865384615385
9814,29097,875.0925110132158
680,15392,875.1006711409397
1291,16172,875.1078431372549
6421,25463,875.1104100946372
7279,26492,875.1130952380952
4208,19717,875.1157024793389
9304,28585,875.1393939393939
7573,26808,875.140350877193
7631,26866,875.145390070922
1872,16876,875.1538461538462
9036,28314,875.1666666666666
2280,17370,875.1739130434783
8857,28133,875.2234957020057
10978,30709,875.2673796791444
307,14920,875.3015873015873
1479,16405,875.3170731707318
3959,19404,875.3320463320464
10907,30635,875.3333333333334
2171,17244,875.335
8609,27885,875.3538011695906
10962,30693,875.361581920904
11695,31470,875.3699421965318
9875,29169,875.3771626297578
690,15403,875.4084507042254
9608,28890,875.5032051282051
10410,30092,875.5074626865671
625,15326,875.5140186915888
3052,18299,875.5144927536232
6073,25099,875.5531135531136
12323,32321,875.568345323741
4585,20179,875.5696202531645
4425,19990,875.5911949685535
3484,18818,875.5914634146342
5518,21425,875.6073298429319
10572,30269,875.6222222222223
7701,26937,875.6403785488959
4573,20166,875.6467391304348
9519,28801,875.6591760299625
4490,20071,875.6842105263158
11912,31814,875.7034482758621
2315,17415,875.7061855670103
7334,26548,875.7100977198697
6689,25736,875.7112860892388
5632,21566,875.7142857142857
3362,18678,875.7216494845361
2386,17504,875.7241379310345
5718,21668,875.744966442953
5284,21168,875.7614678899082
4950,20767,875.7647058823529
10462,30150,875.7729468599034
1565,16509,875.7892376681615
2236,17318,875.8166666666667
13088,33115,875.8385650224216
6047,25073,875.8770491803278
7142,26349,875.8854166666666
3906,19342,875.8860103626943
312,14926,875.9
6118,25146,875.9093851132686
11869,31660,875.9162011173185
7784,27021,875.9558823529412
6561,25607,875.988679245283
4305,19830,876.0042016806723
4817,20578,876.0126582278481
12526,32528,876.016
6907,25960,876.0294117647059
2324,17426,876.0591397849462
8883,28159,876.063492063492
7307,26520,876.070707070707
9759,29042,876.1142857142858
4715,20338,876.1185770750989
9319,28600,876.15234375
7730,26966,876.17578125
7012,26069,876.2107023411371
11077,30810,876.2131147540983
12759,32768,876.2378048780488
368,14994,876.2395833333334
13168,33198,876.2585034013606
11515,31278,876.27
10278,29955,876.31654676259
5614,21543,876.3513513513514
5192,21055,876.3834586466165
5947,24970,876.4054054054054
7202,26410,876.4488188976378
1166,16004,876.4602272727273
8377,27653,876.4615384615385
9925,29321,876.4685714285714
3230,18520,876.4714285714285
8723,27999,876.520202020202
3856,19287,876.54
4380,19924,876.5421686746988
6538,25584,876.5457413249211
3093,18347,876.5515151515151
5372,21265,876.5619469026549
7004,26061,876.5810276679842
6092,25119,876.5864978902954
2168,17240,876.6184738955824
1679,16649,876.6474358974359
9544,28826,876.6980392156863
5309,21198,876.6985645933014
8119,27392,876.6985645933014
1988,17019,876.704081632653
12283,32280,876.7371794871794
5340,21231,876.7445652173913
9995,29393,876.7491525423728
7592,26827,876.7603686635945
3667,19048,876.8108108108108
6145,25175,876.824034334764
81,14626,876.836
7462,26694,876.8413793103448
11628,31398,876.9150943396227
5747,21715,876.9701492537314
2944,18172,876.9782608695652
4127,19608,876.9906976744186
5688,21634,877.0
9824,29111,877.0320284697509
6732,25780,877.0524590163934
6368,25408,877.0585365853658
12618,32624,877.0714285714286
12345,32343,877.0921052631579
8216,27491,877.0945945945946
6920,25974,877.1069518716578
464,15116,877.1135135135136
274,14882,877.1376146788991
8509,27785,877.1696428571429
11097,30833,877.170731707317
1198,16046,877.1770334928229
181,14759,877.218085106383
4469,20044,877.2510288065844
5420,21316,877.2583333333333
3040,18285,877.2685714285715
5545,21458,877.2751677852349
5631,21565,877.3015075376884
12219,32214,877.3097826086956
2659,17829,877.3248407643312
7927,27168,877.328502415459
932,15709,877.3348214285714
41,14580,877.3429951690821
4947,20764,877.3849557522124
4416,19977,877.4
7917,27158,877.4107142857143
7042,26100,877.4219178082192
9946,29343,877.4403409090909
6584,25630,877.5121951219512
7401,26619,877.5208333333334
9960,29357,877.5225225225225
3270,18569,877.5354838709677
9476,28758,877.5625
9336,28617,877.5657894736842
2368,17479,877.572192513369
13109,33136,877.6111111111111
2043,17086,877.6210526315789
4235,19746,877.6357142857142
1466,16390,877.6754385964912
10033,29431,877.6771428571428
5258,21135,877.6974789915967
13172,33202,877.7028985507246
7628,26863,877.7259887005649
1716,16697,877.7296137339056
2096,17147,877.7398843930636
7287,26500,877.7692307692307
293,14906,877.7833333333333
5864,24880,877.8368794326241
9076,28355,877.8380281690141
2154,17225,877.8641304347826
5692,21639,877.8735632183908
961,15748,877.874213836478
4034,19498,877.876404494382
10575,30273,877.900826446281
12680,32687,877.905472636816
8295,27571,877.9246231155779
6921,25975,877.9739130434782
1767,16757,877.9846153846154
9254,28535,878.005540166205
11006,30738,878.0143884892086
11120,30856,878.0182926829268
3421,18743,878.0600858369098
737,15455,878.0673575129533
4241,19753,878.1212121212121
3309,18615,878.1212121212121
4960,20778,878.1502347417841
5722,21674,878.1515151515151
7803,27040,878.1538461538462
6108,25136,878.1962962962963
7211,26419,878.2235294117647
2024,17063,878.2301587301587
283,14892,878.2307692307693
2322,17424,878.2481203007519
2504,17639,878.2564102564103
7281,26494,878.2635135135135
2048,17091,878.2673267326733
825,15575,878.2727272727273
6094,25121,878.280612244898
11706,31481,878.2944785276073
2039,17082,878.2972972972973
5181,21044,878.3305785123966
64,14604,878.3675213675214
3248,18541,878.3678756476684
1254,16123,878.3783783783783
1476,16402,878.3813559322034
4191,19691,878.4041095890411
5634,21568,878.4322916666666
2468,17599,878.4356435643564
10042,29558,878.4423076923077
4586,20180,878.4426229508197
8691,27967,878.4590163934427
4227,19736,878.4784946236559
10774,30495,878.4961832061068
4633,20232,878.5
11364,31121,878.5
71,14615,878.5126050420168
10350,30027,878.5205479452055
2655,17825,878.5491329479769
8643,27919,878.5724907063197
3522,18866,878.6269841269841
1326,16215,878.63
10942,30673,878.6395348837209
178,14742,878.6406926406927
48,14587,878.65625
7884,27125,878.6638418079096
5179,21042,878.671052631579
7501,26734,878.6832061068702
9478,28760,878.7003891050583
1104,15925,878.7100371747212
10193,29862,878.7704918032787
1916,16937,878.7719298245614
11386,31144,878.7765363128492
7821,27059,878.8122605363984
11733,31511,878.8571428571429
2891,18110,878.8658536585366
3277,18576,878.9
35,14574,878.90625
9542,28824,878.9068100358423
13020,33045,878.9310344827586
4504,20087,878.9473684210526
9187,28466,878.9547738693467
3489,18825,878.9640718562874
12773,32788,878.9814814814815
4025,19489,878.9871794871794
5373,21266,879.0
1760,16748,879.0
7940,27181,879.0077519379845
3476,18809,879.0260869565218
13417,33453,879.026455026455
6573,25619,879.0374331550802
1199,16047,879.0432900432901
1185,16029,879.0568181818181
75,14619,879.0774647887324
6858,25908,879.0882352941177
7463,26695,879.1090909090909
11434,31196,879.135294117647
1859,16862,879.1954887218045
627,15328,879.2138728323699
1227,16091,879.218085106383
12654,32661,879.2376237623762
2664,17835,879.25
10142,29784,879.2608695652174
1912,16933,879.3191489361702
5596,21520,879.3571428571429
2789,17983,879.4045801526718
1797,16793,879.4120879120879
12656,32663,879.4263565891473
3338,18649,879.4274193548387
2889,18108,879.4306569343066
3756,19155,879.4513274336283
5649,21584,879.4772727272727
6287,25322,879.5294117647059
4606,20202,879.5652173913044
7181,26389,879.570895522388
4728,20351,879.5862068965517
3239,18530,879.5906735751296
8334,27610,879.6366120218579
8429,27705,879.6580086580086
10585,30283,879.6629213483146
7290,26503,879.6878306878307
10209,29878,879.7188940092166
9967,29364,879.7492877492878
4362,19904,879.8089171974523
6983,26040,879.8430493273543
4055,19522,879.8533333333334
1201,16050,879.8544303797469
11113,30849,879.8666666666667
5260,21137,879.8809523809524
4613,20209,879.9247311827957
7433,26665,879.9571984435797
1231,16096,879.9644670050761
12842,32862,880.0231481481482
2016,17053,880.0414746543779
8731,28007,880.0905349794239
2717,17903,880.1578947368421
789,15528,880.1615720524018
5132,20990,880.1711711711712
12282,32279,880.1857142857143
2888,18107,880.1954887218045
11279,31031,880.2114285714285
9004,28281,880.2252252252252
853,15608,880.2434210526316
4940,20753,880.2721893491124
10499,30192,880.283105022831
4386,19940,880.2984293193717
826,15577,880.3024193548387
8908,28184,880.315625
7992,27233,880.3354838709678
10648,30357,880.3385826771654
6996,26053,880.3545454545455
1693,16668,880.4301075268817
9455,28737,880.4666666666667
5156,21018,880.4754901960785
12479,32479,880.4924242424242
9465,28747,880.5586592178771
2625,17786,880.572192513369
30,14567,880.5737704918033
11630,31400,880.6272189349113
3043,18289,880.6565656565657
3354,18669,880.6591928251121
9020,28297,880.6607142857143
2537,17682,880.6850393700787
6012,25036,880.685393258427
8422,27698,880.688524590164
2610,17768,880.7251461988304
12043,32031,880.7340425531914
6153,25184,880.7365269461078
2609,17767,880.7537688442211
9399,28681,880.7662650602409
4347,19886,880.7857142857143
4718,20341,880.8382352941177
12840,32860,880.8512396694215
3273,18572,880.8518518518518
3157,18422,880.8757062146892
11611,31381,880.879781420765
2883,18101,880.8850574712644
10172,29820,880.8879310344828
5913,24933,880.893023255814
5788,24803,880.9139784946236
6256,25290,880.9157894736842
751,15472,880.929104477612
4729,20352,880.9411764705883
2269,17357,880.9948453608248
397,15029,881.0055865921788
3916,19356,881.0118577075099
276,14884,881.0528634361234
7069,26129,881.0551470588235
3403,18723,881.0576923076923
4987,20811,881.0778210116731
1536,16475,881.0896226415094
2943,18171,881.1034482758621
4597,20191,881.1189189189189
134,14689,881.1239669421487
9661,28943,881.1649831649831
7276,26489,881.2142857142857
1759,16747,881.2232142857143
8283,27559,881.2291666666666
9445,28727,881.2563176895306
917,15691,881.3070866141733
8043,27285,881.36
1422,16336,881.3678756476684
2809,18007,881.3741007194244
1267,16137,881.3787878787879
7445,26677,881.4285714285714
1985,17014,881.4486486486486
7317,26530,881.4806629834254
2528,17670,881.50826446281
3394,18712,881.5217391304348
5665,21607,881.525
